Name;Latitude;Longitude;Label
14, Chinar Drive, Chhatarpur Farms, Chhatarpur, New Delhi, Delhi 110074, India;28.481869;77.17408;good
Jantar Mantar Road., Janpath, Connaught Place, New Delhi, Delhi 110001, India;28.625912;77.216368;good
Meenakshi Law Associates Post Box No. 45 New Delhi - 110001, Connaught Place, New Delhi, Delhi 110001, India;28.633296;77.219962;good
Patel Chowk, Ashoka Road, Sansad Marg, Janpath, Crossing, New Delhi, Delhi 110001, India;28.623719;77.214552;bad
5373, Paharganj Rd, near Connaught Place, Laddu Ghati, Aram Bagh, Paharganj, New Delhi, Delhi 110055, India;28.639955;77.218016;good
MAIN, WZ-912, Ring Rd, Block CB, Naraina Village, Naraina, New Delhi, Delhi 110028, India;28.620946;77.136218;good
72/1, Block RZ B, Block A, Dashrath Puri, New Delhi, Delhi 110045, India;28.606076;77.083074;bad
J6F7+F9Q, Patel Chowk, Janpath, Connaught Place, New Delhi, Delhi 110001, India;28.623881;77.213112;good
1/32, Road, Old Rajinder Nagar, Rajinder Nagar, New Delhi, Delhi 110060, India;28.642813;77.189301;bad
New Friends Colony, Friends Colony West, Block A, New Friends Colony, New Delhi, Delhi 110065, India;28.56664;77.262566;good
550, Gali Number 1, near mother dairy Sehdullajab, Saiyad Ul Ajaib Extension, Saket, New Delhi, Delhi 110030, India;28.51669;77.200497;good
G67W+C6 New Delhi, Delhi, India;28.513602;77.245618;bad
Shop No 8337, 3, Multani Dhanda, Paharganj, New Delhi, Delhi 110055, India;28.646297;77.212952;bad
RAISCO NETS MAKER, 4034, Urdu Bazar Rd, Jama Masjid, Old Delhi, New Delhi, Delhi 110006, India;28.64915;77.234975;bad
2/79, Anoop Nagar, Block C, Jivan Park, Bindapur, New Delhi, Delhi 110059, India;28.617651;77.070208;good
3811-12, Ballimaran Rd, near Punjab National Bank, Khush Dil, Chandni Chowk, New Delhi, Delhi 110006, India;28.65102;77.228874;bad
Jantar Mantar Road., Janpath, Connaught Place, New Delhi, Delhi 110001, India;28.625907;77.216388;good
3rd Floor Library Building, UNIVERSITY OF DELHI SOUTH CAMPUS, Benito Juarez Marg, South Campus, South Moti Bagh, New Delhi, Delhi 110021, India;28.583989;77.163428;good
AB/13, AB/13, Pandara Rd, Flats, India Gate, New Delhi, Delhi 110003, India;28.607207;77.230761;good
J6G4+HHV, Baba Kharak Singh Marg Area, New Delhi, Delhi 110001, India;28.626672;77.206306;good
AB17, Pandara Flats, India Gate, New Delhi, Delhi 110003, India;28.606463;77.230719;good
H6RX+C88, Nizamuddin, Arab Ki Sarai, Nizamuddin East, New Delhi, Delhi 110013, India;28.591229;77.248256;good
1, Sansad Marg, Gokul Nagar, Sansad Marg Area, New Delhi, Delhi 110001, India;28.61977;77.209997;bad
35, Jaipur Estata, Nizamuddin East, New Delhi, Delhi 110013, India;28.588084;77.24804;good
J6G9+HGQ, Tolstoy Rd, Janpath, Connaught Place, New Delhi, Delhi 110001, India;28.626334;77.218984;good
7-77, Srila Prabhupada Marg, West Punjabi Bagh, Punjabi Bagh, New Delhi, Delhi 110026, India;28.66256;77.129526;good
F-61, Block F, Green Park, New Delhi, Delhi 110016, India;28.555515;77.202926;good
Mangolpuri, Mangol Puri Industrial Area Phase I, Phase 1, Pocket B, Industrial Area, Mangolpuri, New Delhi, Delhi 110083, India;28.683639;77.091402;bad
Jantar Mantar Road., Janpath, Connaught Place, New Delhi, Delhi 110001, India;28.625912;77.216368;good
Ramesh Nagar, Ramesh Nagar, C Block, Ramesh Nagar, Old Market, Block B, Ramesh Nagar, New Delhi, Delhi 110015, India;28.65251;77.131179;good
G7PV+2X4, J Market Rd, Pocket I, Sarita Vihar, New Delhi, Delhi 110044, India;28.535188;77.294962;good
Mangolpuri, Mangol Puri Industrial Area Phase I, Phase 1, Pocket B, Industrial Area, Mangolpuri, New Delhi, Delhi 110083, India;28.683639;77.091402;bad
Mahatma Gandhi Rd, Raj Ghat, New Delhi, Delhi 110006, India;28.658245;77.248434;good
23A-D, Aram Bagh, Paharganj, New Delhi, Delhi 110055, India;28.639578;77.216903;bad
7905 TO 712, Sector 3, Pushp Vihar, New Delhi, Delhi 110017, India;28.51625;77.223144;bad
1519 Sangat Rashan, Main Bazar Rd, Bazar Sangatrashan, Mantola Mohalla, Aram Bagh, Paharganj, New Delhi, Delhi 110055, India;28.641618;77.212727;good
7, Sardar Patel Marg, Northern Railway Colony, Chanakyapuri, New Delhi, Delhi 110021, India;28.599642;77.181163;bad
J6R6+76Q, Aram Bagh, Paharganj, New Delhi, Delhi 110055, India;28.640712;77.210634;bad
29, Major Bhupinder Singh Nagar, Keshopur, Tilak Nagar, New Delhi, Delhi 110018, India;28.647489;77.082594;good
C-110, Sewa sadan, near Sehrawat Gas aggency, Block C, Devli, Sangam Vihar, New Delhi, Delhi 110080, India;28.499764;77.237031;bad
H6VC+G3G, Lodhi Gardens, Lodhi Estate, New Delhi, Delhi 110003, India;28.593593;77.22016;good
J6Q5+MCH, Panchkuian Marg, near RK Ashram, Bharat Nagar, Paharganj, New Delhi, Delhi 110001, India;28.639088;77.208715;good
Bistdari Rd, Malcha, New Delhi, Delhi 110021, India;28.605286;77.182229;bad
4721, Shora Kothi, Main Bazar, Bagichi Ramchander, Kaseru Walan, Paharganj, New Delhi, Delhi 110055, India;28.640893;77.215163;bad
Dhaula Kuan, Dhaula Kuan Enclave I, Dhaula Kuan, New Delhi, Delhi 110021, India;28.592918;77.163445;bad
No 29, Community Center, Ashok Vihar, Saket, New Delhi, Delhi 110017, India;28.522984;77.20811;good
G7PV+2X4, J Market Rd, Pocket I, Sarita Vihar, New Delhi, Delhi 110044, India;28.535188;77.294962;good
2927, Bahadurgarh Rd, Fyaz Ganj, Sadar Bazaar, New Delhi, Delhi 110055, India;28.661555;77.210476;bad
H3QF+G6G, Gali No. 5, Harijan Basti, Palam Extension, Palam, New Delhi, Delhi 110077, India;28.588785;77.073129;bad
H629+JFW, Siri Fort Sports Complex Road, Siri Fort Institutional Area, Siri Fort, New Delhi, Delhi 110049, India;28.55192;77.219277;good
1345, Chittli Qabar Bazar Rd, Bazar Chitli Qabar, Sheesh Mahal, Chandni Chowk, New Delhi, Delhi 110006, India;28.646351;77.23457;bad
78, Atul Grove Road, Janpath, Connaught Place, New Delhi, Delhi 110001, India;28.628342;77.219452;good
Jantar Mantar Road., Janpath, Connaught Place, New Delhi, Delhi 110001, India;28.625912;77.216368;good
1216/2, Mustak Ray Khan Marg, Bazar Sangatrashan, Mantola Mohalla, Chuna Mandi, Paharganj, New Delhi, Delhi 110055, India;28.641648;77.212725;bad
5165-67, Basant Rd, Basant Road Railway Colony, Aram Bagh, Paharganj, New Delhi, Delhi 110055, India;28.637796;77.215013;bad
122/4, Dr Pushkarna Marg, Block WZ, Manak Vihar, Tihar Village, New Delhi, Delhi 110018, India;28.63508;77.108859;bad
213, Meena Bazar, Meena Bazaar, Jama Masjid, Old Delhi, New Delhi, Delhi 110006, India;28.6508;77.235771;bad
B-195, Satyadev Upadhyay Marg, Karampura Industrial Area, Karam Pura, New Delhi, Delhi 110015, India;28.661613;77.148848;bad
62-63, Nehru Place, New Delhi, Delhi 110019, India;28.551736;77.254166;bad
94, Block-C, Mansa Ram Park, New Delhi, Delhi 110059, India;28.615981;77.04161;good
Jantar Mantar Road., Janpath, Connaught Place, New Delhi, Delhi 110001, India;28.625907;77.216388;good
Railway Officers' Transit Camp, State Entry Rd, Railway Colony, Paharganj, New Delhi, Delhi 110006, India;28.637509;77.220677;good
J5HR+CXJ, Central Ridge Reserve Forest, New Delhi, Delhi 110001, India;28.628069;77.19266;bad
J693+RW7, Gurudwara Rakabganj Road, North Block, Rakab Ganj, New Delhi, Delhi 110001, India;28.619669;77.204433;good
2nd Floor, 22/1, Shanti Bhawan Sarita Vihar, Near Metro Station, Sarita Vihar, New Delhi, Delhi 110076, India;28.527699;77.29102;good
C-110, Sewa sadan, near Sehrawat Gas aggency, Block C, Devli, Sangam Vihar, New Delhi, Delhi 110080, India;28.499764;77.237031;bad
51, Block E, Block RZ, Sitapuri, New Delhi, Delhi 110059, India;28.613577;77.084205;bad
157, Block B2, Safdarjung Enclave, New Delhi, Delhi 110029, India;28.564;77.19095;good
Flat 121-130, Dev Prakash Shastri Marg, Krishi Kunj, Inder Puri, New Delhi, Delhi 110028, India;28.634245;77.147608;good
H5HH+V7P, Block C, North West Moti Bagh, New Delhi, Delhi 110021, India;28.579724;77.178284;bad
J6J9+235, Sansad Marg, Hanuman Road Area, Connaught Place, New Delhi, Delhi 110001, India;28.629975;77.217714;good
J6G8+RH7, Janpath Rd, Janpath, Connaught Place, New Delhi, Delhi 110001, India;28.627202;77.216385;good
M7FV+CHV, Shahdara, New Delhi, Delhi 110032, India;28.673855;77.293775;bad
J6J9+GF8, Way To Palika Car Parking, Palika Bazar, Connaught Place, New Delhi, Delhi 110001, India;28.631332;77.218728;good
886, Qutab Rd, Narain Market, Tis Hazari, New Delhi, Delhi 110006, India;28.657474;77.215848;bad
1511, Nai Sarak, Vaidwara, Maliwara, Roshanpura, Chandni Chowk, New Delhi, Delhi 110006, India;28.653823;77.228243;bad
Mangolpuri, Mangol Puri Industrial Area Phase I, Phase 1, Pocket B, Industrial Area, Mangolpuri, New Delhi, Delhi 110083, India;28.683639;77.091402;bad
Mandi House, Mandi House, New Delhi, Delhi 110001, India;28.625417;77.235657;bad
C-110, Sewa sadan, near Sehrawat Gas aggency, Block C, Devli, Sangam Vihar, New Delhi, Delhi 110080, India;28.499764;77.237031;bad
1354c, Nicholson Rd, Kashmere Gate, New Delhi, Delhi 110006, India;28.666064;77.228955;bad
6/1, Khora Colony, Pocket B, Sec- 1, Rohini, New Delhi, Delhi 110085, India;28.704536;77.092788;bad
26, Tel Mil Marg, Block-L, Aram Nagar, New Delhi, Delhi 110055, India;28.647115;77.213686;bad
162, Ring Rd, Block CB, Naraina Village, Naraina, New Delhi, Delhi 110015, India;28.655242;77.125231;good
H3Q6+FW9, Sector 6 Dwarka, Dwarka, New Delhi, Delhi 110075, India;28.588872;77.062204;good
H62J+GHX, Ekasur Vithi Rd, Block B, Greater Kailash I, Greater Kailash, New Delhi, Delhi 110048, India;28.551419;77.231538;good
3493, Gail Bajrang Bali, opposite Union Bank of India, Bazar Sirkiwalan, Chawri Bazar, Old Delhi, New Delhi, Delhi 110006, India;28.648369;77.227903;bad
64 Parliament, Rashtrapati Bhawan, President's Estate, New Delhi, Delhi 110001, India;28.614458;77.199594;good
125, Nehru Vihar, Gopalpur Village, New Delhi, Delhi 110009, India;28.711839;77.226365;good
J199, Block J, Rajouri Garden, New Delhi, Delhi 110027, India;28.646969;77.118142;bad
B-45, First Floor, Inner Circle, Connaught Place, New Delhi, India, Block B, Connaught Place, New Delhi, Delhi 110001, India;28.634144;77.218873;good
Jhilmil, Grand Trunk Rd, Jhilmil Industrial Area, Dilshad Garden, New Delhi, Delhi 110095, India;28.67569;77.312396;bad
1045, Chatta Pratap, Chandni Chowk, New Delhi, Delhi 110006, India;28.65615;77.232253;bad
J58Q+2VC Karan Kaul park, Malcha, New Delhi, Delhi 110021, India;28.613967;77.18999;good
Mangolpuri, Mangol Puri Industrial Area Phase I, Phase 1, Pocket B, Industrial Area, Mangolpuri, New Delhi, Delhi 110083, India;28.683639;77.091402;bad
Mother Teresa Cres, Rashtrapati Bhawan, Malcha, New Delhi, Delhi 110021, India;28.618166;77.190993;good
30, near HDFC Bank, Sarojini Nagar Market, Sarojini Nagar, New Delhi, Delhi 110023, India;28.576883;77.196262;bad
Kali Bari, Pocket H, Type 2, President's Estate, New Delhi, Delhi 110001, India;28.630573;77.197871;bad
29-D, J and K, I Pocket, Dilshad Garden, New Delhi, Delhi 110095, India;28.680727;77.327615;bad
Scindia House / Kailash Bhawan, Barakhamba, New Delhi, Delhi 110001, India;28.629122;77.22172;good
1/1, Block C, Jivan Park, Bindapur, New Delhi, Delhi 110058, India;28.619755;77.072297;good
Bungalow No. 1, Gurudwara Rakabganj Road, North Block, Rakab Ganj, New Delhi, Delhi 110001, India;28.622664;77.202097;bad
A-4/2, Harijan Colony, Sultanpuri, New Delhi, Delhi 110041, India;28.694992;77.076731;bad
WA-25, Main Market, Block Wa, Shakarpur Khas, New Delhi, Delhi 110092, India;28.628642;77.279449;bad
E9, Block ED, Vasundhara Enclave, New Delhi, Delhi 110096, India;28.599438;77.310306;bad
Main, Mehrauli-Gurgaon Rd, New Manglapuri, Manglapuri Village, Sultanpur, New Delhi, Delhi 110030, India;28.502365;77.168836;bad
10, Bhagwan Das Rd, Bhagwan Das Lane, Mahatma Jyoti Rao Phule Marg Area, New Delhi, Delhi 110001, India;28.624228;77.23349;good
Mangolpuri, Mangol Puri Industrial Area Phase I, Phase 1, Pocket B, Industrial Area, Mangolpuri, New Delhi, Delhi 110083, India;28.683639;77.091402;good
Padmini Marg Enclave, G6W3+M6C, Kausalya Park, Block J, Padmini Enclave, Hauz Khas, New Delhi, Delhi 110016, India;28.546762;77.202751;bad
B-45, First Floor, Inner Circle, Connaught Place, New Delhi, India, Block B, Connaught Place, New Delhi, Delhi 110001, India;28.634144;77.218873;good
3/7, Block WZ, Manglapuri I, New Delhi, Delhi 110045, India;28.590057;77.082236;bad
B74A, Pocket B, Hari Nagar, New Delhi, Delhi 110064, India;28.628555;77.104163;good
Eastern Court, Janpath, Peeraghari, HC Mathur Lane, HC Mathur Lane, New Delhi, Delhi 110001, India;28.622417;77.219168;bad
Model Town, Shalimar Bagh, Block B, Model Town Phase I, Model Town, New Delhi, Delhi 110009, India;28.702739;77.194006;good
M-13 M Block Market, Block M, Greater Kailash II, Greater Kailash, New Delhi, Delhi 110048, India;28.534083;77.242729;bad
Barar Square, Asian Highway 1, Brar Square, Delhi Cantonment, Delhi Cantonment, New Delhi, Delhi 110010, India;28.607303;77.141657;bad
J6F7+94F, Sansad Marg Area, New Delhi, Delhi 110001, India;28.623479;77.212686;bad
162, Vijay Nagar Marg, Art Faculty, University Enclave, Kalyan Vihar, New Delhi, Delhi 110009, India;28.690944;77.208506;good
9053, Chitla Gate, Partap Nagar, Gulabi Bagh, New Delhi, Delhi 110007, India;28.665834;77.20445;bad
1c, Rajori Garden Ext Rd, Block Z, Rajouri Garden Extension, Nangloi, New Delhi, Delhi 110027, India;28.645031;77.115205;bad
J673+JJR, Kartavya Path, E Block, Central Secretariat, New Delhi, Delhi 110004, India;28.614193;77.203035;good
Chattarpur Xing, Dr Ambedkar Colony, Chhatarpur, New Delhi, Delhi 110030, India;28.504775;77.173686;good
73, Jain Mandir Marg Near hotel “The Connaught” & Shivaji Hockey Stadium New Delhi -10001, Shivaji Stadium, Connaught Place, New Delhi, Delhi 110001, India;28.633248;77.212816;bad
J458+CV6, Pipal Wali Gali, Nangal, Nangal Village, Delhi Cantonment, New Delhi, Delhi 110046, India;28.608932;77.117359;bad
E-56, Lalu Colony, Ali Extension, Badarpur, New Delhi, Delhi 110044, India;28.523678;77.295042;bad
197, DSIIDC Industrial Area, Pocket C, Sector 2, Bawana, New Delhi, Delhi 110039, India;28.804157;77.048901;bad
101, North Ave, North Avenue Road Area, Raisina Hills, New Delhi, Delhi 110001, India;28.617524;77.20047;good
9/5171, North Kanti Nagar, Shanti Mohalla, Seelampur, Shahdara, New Delhi, Delhi 110053, India;28.66925;77.272148;bad
628, Rangpuri, Mahipalpur Extension, Mahipalpur, New Delhi, Delhi 110037, India;28.541582;77.117823;bad
Vijaya Complex Metro Station Barakhamba Road, Kanchanjunga Building, Fire Brigade Lane, Barakhamba, New Delhi, Delhi 110001, India;28.629287;77.225796;bad
G-74, HC Mathur Lane, New Delhi, Delhi 110001, India;28.623972;77.222644;bad
Jantar Mantar Road., Janpath, Connaught Place, New Delhi, Delhi 110001, India;28.625912;77.216368;good
Jantar Mantar Road., Janpath, Connaught Place, New Delhi, Delhi 110001, India;28.625907;77.216388;good
H39C+8H8, Sector 8 Dwarka, Dwarka, New Delhi, Delhi 110077, India;28.568839;77.072244;bad
Administrative Office Building, NRPC Colony, Block B, Qutab Institutional Area, New Delhi, Delhi 110016, India;28.539641;77.184949;bad
Rajiv Chowk station, Connaught Place, New Delhi, Delhi 110001, India;28.633141;77.219058;good
Todapur Village, Dev Prakash Shastri Marg, Todapur, New Delhi, Delhi 110012, India;28.622871;77.159288;bad
4928, Rui Mandi, Sadar Bazaar, New Delhi, Delhi 110006, India;28.659173;77.212979;bad
64 Parliament, Rashtrapati Bhawan, President's Estate, New Delhi, Delhi 110001, India;28.614458;77.199594;good
22-K, Vikash Nagar Rd No 1, Deepak Vihar, Uttam Nagar, New Delhi, Delhi 110059, India;28.648563;77.04489;good
3407, Desh Bandhu Gupta Rd, near Om Corner, Arya Nagar, Karol Bagh, New Delhi, Delhi 110055, India;28.654193;77.190133;good
H3CQ+66 New Delhi, Delhi, India;28.570548;77.08811;good
J6H8+2GQ, Sansad Marg, Janpath, Connaught Place, New Delhi, Delhi 110001, India;28.627579;77.216307;good
Instamart2, C-2 Block, Janakpuri, New Delhi, Delhi 110058, India;28.62134;77.083496;good
10, A 3 Block, Paschim Vihar, New Delhi, Delhi 110063, India;28.669346;77.104945;bad
Shivaji Bridge Railway Station, J6MG+9C8, Fire Brigade Lane, Barakhamba, New Delhi, Delhi 110001, India;28.633439;77.22615;bad
R Block Rajinder Nagar, Central Ridge Reserve Forest, New Delhi, Delhi 110012, India;28.623107;77.179953;bad
J693+RW7, Gurudwara Rakabganj Road, North Block, Rakab Ganj, New Delhi, Delhi 110001, India;28.619669;77.204433;good
H467+79 New Delhi, Delhi, India;28.560652;77.113441;good
Ahop no. 21, janpath bhawan building, Atul Grove Road, Janpath, Connaught Place, New Delhi, Delhi 110001, India;28.629209;77.219505;good
G/85, Benito Juarez Marg, Block G, Nanak Pura, South Moti Bagh, New Delhi, Delhi 110021, India;28.583402;77.164519;good
Windsor Place, Windsor Place, New Delhi, Delhi 110001, India;28.617768;77.21873;good
50, Palika Bazar, Connaught Place, New Delhi, Delhi 110001, India;28.630615;77.218958;good
Sultan Singh Building, Ram Lal Chandhok Marg, Mori Gate, New Delhi, Delhi 110006, India;28.665443;77.229279;bad
J292+4VC, Najafgarh, New Delhi, Delhi 110043, India;28.617749;77.00219;bad
Q2GW+9JH, Bawana Rd, Puth Khurd, New Delhi, Delhi 110039, India;28.775838;77.04699;good
Mangolpuri, Mangol Puri Industrial Area Phase I, Phase 1, Pocket B, Industrial Area, Mangolpuri, New Delhi, Delhi 110083, India;28.683639;77.091402;bad
F-76, Block D 1, Chanakyapuri, New Delhi, Delhi 110021, India;28.584683;77.195011;bad
Jantar Mantar Road., Janpath, Connaught Place, New Delhi, Delhi 110001, India;28.62591;77.216374;bad
J655+4XC, 3, Sunehri Bagh Road Area, Motilal Nehru Marg Area, New Delhi, Delhi 110011, India;28.607666;77.209508;good
409-410, 4th Floor, BUILDING-1, Barakhamba Rd, Fire Brigade Lane, Barakhamba, New Delhi, Delhi 110001, India;28.630804;77.224452;good
IIT, Deer Park, Hauz Khas, New Delhi, Delhi 110016, India;28.547179;77.19388;good
3699, Chawri Bazar Rd, near Union Bank Of India, Bazar Sirkiwalan, Chawri Bazar, Old Delhi, New Delhi, Delhi 110006, India;28.649609;77.227948;bad
3247-50, Market, Block 33, Beadonpura, Karol Bagh, New Delhi, Delhi 110005, India;28.652415;77.190234;good
7, Sardar Patel Marg, Northern Railway Colony, Chanakyapuri, New Delhi, Delhi 110021, India;28.599642;77.181163;bad
Khasra number 129/1 Fatehpur Beri New Delhi 110074 Khasra number 129, 1, Fatehpur Beri, New Delhi, Delhi 110074, India;28.447244;77.182303;good
4094, Pocket 4, Sector D, Vasant Kunj, New Delhi, Delhi 110070, India;28.517353;77.15694;bad
2155, Desh Bandhu Gupta Rd, near Punjab National Bank, Bazar Sangatrashan, Chuna Mandi, Paharganj, New Delhi, Delhi 110055, India;28.645663;77.210046;bad
J6H8+2GQ, Sansad Marg, Janpath, Connaught Place, New Delhi, Delhi 110001, India;28.628001;77.216512;good
Malviya Nagar, Press Enclave Marg, Block A, Shivalik Colony, Saket, New Delhi, Delhi 110017, India;28.529109;77.204843;bad
Albert Square, 69, Panchkuian Marg, Paharganj, New Delhi, Delhi 110001, India;28.63685;77.212587;good
20, Seelampur Rd, Seelampur, Shahdara, New Delhi, Delhi 110031, India;28.67067;77.271976;bad
C-110, Sewa sadan, near Sehrawat Gas aggency, Block C, Devli, Sangam Vihar, New Delhi, Delhi 110080, India;28.499764;77.237031;bad
2271, HC Sen Marg, Chhippy Wada, Chandni Chowk, New Delhi, Delhi 110006, India;28.659257;77.231649;bad
101, North Ave, North Avenue Road Area, Raisina Hills, New Delhi, Delhi 110001, India;28.617524;77.20047;good
Rangpuri Pahari, Rangpuri Pahari, Rangpuri, New Delhi, Delhi 110070, India;28.537981;77.136389;bad
130, Gali Number 7, DDA Flats, Doctor Ambedkar Nagar, Madangir, New Delhi, Delhi 110062, India;28.522855;77.229494;bad
110, Block K, Block A, Jahangirpuri, New Delhi, Delhi 110036, India;28.733133;77.171461;bad
110, Block K, Block A, Jahangirpuri, New Delhi, Delhi 110036, India;28.733133;77.171461;bad
Gole Market, Gole Market, New Delhi, Delhi 110001, India;28.635322;77.205602;bad
182, Palika Bazar, Connaught Place, New Delhi, Delhi 110001, India;28.63025;77.218085;good
2, Janpath Rd, Atul Grove Road, Janpath, Connaught Place, New Delhi, Delhi 110001, India;28.629626;77.219531;bad
J67H+5R2, India Gate, New Delhi, Delhi 110001, India;28.612892;77.229613;good
Dhaula Kuan, Dhaula Kuan, Dhaula Kuan Enclave I, Dhaula Kuan, New Delhi, Delhi 110010, India;28.598263;77.163651;bad
R 685, Block R, Rajender Nagar Part 1, New Rajinder Nagar, New Delhi, Delhi 110060, India;28.633917;77.1816;bad
5135, Ballimaran Rd, Ballimaran, Katra Nawab, Chandni Chowk, New Delhi, Delhi 110006, India;28.655737;77.225471;bad
628, Rangpuri, Mahipalpur Extension, Mahipalpur, New Delhi, Delhi 110037, India;28.541563;77.117814;bad
Jantar Mantar Road., Janpath, Connaught Place, New Delhi, Delhi 110001, India;28.62591;77.216374;good
Building No 47, 3rd Floor Above Oberai Furniture, Opposite Jhandewalan Devi Mandir, Motia Khan, Sadar Bazaar, New Delhi, Delhi 110055, India;28.649479;77.205409;bad
4908, Ramdwara Rd, Bharat Nagar, Paharganj, New Delhi, Delhi 110055, India;28.640067;77.213138;bad
A Block, Central Government Housing Complex, Air India Colony, Jharera Gam Rd, Air India Colony, Indian Air Lines & Air India Estate, Vasant Vihar, New Delhi, Delhi 110057, India;28.558527;77.153049;bad
J67R+V63, Mathura Rd, opposite National Sports Club of, Pragati Maidan, New Delhi, Delhi 110001, India;28.614623;77.240328;good
110, Block K, Block A, Jahangirpuri, New Delhi, Delhi 110036, India;28.733133;77.171461;bad
J6M9+5WW, Rajiv Chowk, Connaught Place, New Delhi, Delhi 110001, India;28.632984;77.219854;good
1107, Block E, Police Lines, Karan Vihar, New Delhi, Delhi 110009, India;28.696816;77.204346;bad
G7PR+3H9, Pocket H, Sarita Vihar, New Delhi, Delhi 110076, India;28.53522;77.291553;good
20/6, 20/6, Chauburja Marg, Ludlow Castle, Civil Lines, New Delhi, Delhi 110007, India;28.675816;77.216154;bad
B-8/1, Block B, Block-H, Subhash Park, New Delhi, Delhi 110075, India;28.606984;77.059452;bad
J679+99P, Kartavya Path, Rajpath Area, Central Secretariat, New Delhi, Delhi 110001, India;28.613692;77.21848;good
87, Gautam Nagar, Hauz Khas, New Delhi, Delhi 110049, India;28.554756;77.210516;good
22/MCD, Block-T, Chowk Nai Basti, New Delhi, Delhi 110006, India;28.657916;77.207837;bad
BF-5, Najafgarh Rd, Block AE, Tagore Garden, Vishnu Garden, New Delhi, Delhi 110018, India;28.643825;77.112736;good
J6MJ+V4W, Pandit Deen Dayal Upadhyaya Marg, Press Enclave, Barakhamba, New Delhi, Delhi 110002, India;28.634234;77.230461;bad
H6RQ+4V6, CGO Complex, Pragati Vihar, New Delhi, Delhi 110003, India;28.590653;77.239833;bad
1/6, Kotla Marg, Mata Sundri Women's College, Rouse Avenue, Mandi House, New Delhi, Delhi 110002, India;28.633483;77.232879;bad
68B, Old Market, Block 17, Tilak Nagar, New Delhi, Delhi 110018, India;28.638458;77.094866;good
4721, Shora Kothi, Main Bazar, Bagichi Ramchander, Kaseru Walan, Paharganj, New Delhi, Delhi 110055, India;28.640893;77.215163;bad
B74A, Pocket B, Hari Nagar, New Delhi, Delhi 110064, India;28.628555;77.104163;good
112, Kangra Niketan, Vikaspuri, New Delhi, Delhi 110018, India;28.635634;77.080631;bad
R-61-61A, Block R, Dilshad Garden, New Delhi, Delhi 110095, India;28.677152;77.312189;bad
Mangolpuri, Mangol Puri Industrial Area Phase I, Phase 1, Pocket B, Industrial Area, Mangolpuri, New Delhi, Delhi 110083, India;28.683639;77.091402;good
31, Block 1, East Patel Nagar, Patel Nagar, New Delhi, Delhi 110008, India;28.653408;77.150422;bad
21-S, Block F, Pocket 8, Jasola, New Delhi, Delhi 110025, India;28.544835;77.297262;bad
91, Block A, New Delhi Railway Station Area, New Delhi, Delhi 110002, India;28.640067;77.221299;bad
H6Q6+M65, Airforce Golf Course, Delhi Race Club, New Delhi, Delhi 110021, India;28.589237;77.210602;good
226, DLF South Court Mall, Plot 1A, District Center, Saket, Saket District Centre, District Centre, Sector 6, Pushp Vihar, New Delhi, Delhi 110017, India;28.527808;77.22048;bad
B2/7, Haneman Enclave, Plot, 75, Street Number 40, Sector 6 Dwarka, Dwarka, New Delhi, Delhi 110075, India;28.591239;77.062841;bad
Gate No.6 Ram Manohar Lohia Hospital, Palika Bazar, Connaught Place, New Delhi, Delhi 110001, India;28.631618;77.219289;good
929, Bagh Deewar, Mahajani Kucha, Katra Neel, Chandni Chowk, New Delhi, Delhi 110006, India;28.657912;77.227065;bad
737, E 2 Vasant Kunj, Sector E2, Mahipalpur Village, Vasant Kunj, New Delhi, Delhi 110070, India;28.537993;77.127628;bad
10, Mathura Rd, Ali Vihar, Aali Village, Ali, New Delhi, Delhi 110044, India;28.621095;77.241961;bad
Patel Nagar, Block B, Baljit Nagar, Patel Nagar, New Delhi, Delhi 110008, India;28.660035;77.156536;bad
737, E 2 Vasant Kunj, Sector E2, Mahipalpur Village, Vasant Kunj, New Delhi, Delhi 110070, India;28.537993;77.127628;good
2/4, Main Chhatarpur Rd, Dr Ambedkar Colony, Chhatarpur, New Delhi, Delhi 110074, India;28.50543;77.174972;bad
J6J9+XRP, Connaught Circus, Connaught Place, New Delhi, Delhi 110001, India;28.632466;77.219575;good
Enquiry Office Pilange Village, Sarojini Nagar, New Delhi, Delhi 110023, India;28.579808;77.199456;bad
Vande Mataram Marg, Central Ridge Reserve Forest, New Delhi, Delhi 110060, India;28.624265;77.181682;good
L-30, Nehru Place, New Delhi, Delhi 110019, India;28.551003;77.257802;bad
381, New Lajpat Rai Market, Chandni Chowk, New Delhi, Delhi 110006, India;28.667419;77.227586;bad
Jantar Mantar Road., Janpath, Connaught Place, New Delhi, Delhi 110001, India;28.62591;77.216374;bad
Nand Nagari Depot, Mangal Pandey Marg, Nand Nagri, Mandoli, New Delhi, Delhi 110093, India;28.698816;77.306881;bad
50, Palika Bazar, Connaught Place, New Delhi, Delhi 110001, India;28.630615;77.218958;good
Rithala, Bhagwan Mahavir Marg, Varun Kunj, Rithala, Rohini, New Delhi, Delhi 110085, India;28.720785;77.107155;bad
307/1, Block D, Sarojini Nagar, New Delhi, Delhi 110023, India;28.576942;77.197575;good
14, Sham Nath Marg, Ludlow Castle, Civil Lines, New Delhi, Delhi 110054, India;28.676314;77.225012;good
Gate no3, Safdarjung Airport Area, Satya Sadan, New Delhi, Delhi 110029, India;28.583758;77.212368;bad
